CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,address_full,Address,cities,lat,long
50080221,NEW SHANGHAI CHINESE RESTAURANT,QUEENS,12502,84TH RD,11415.0,7188460125,Chinese,6/3/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,9,A,6/3/2019,6/21/2019,Cycle Inspection / Re-inspection,12502 84TH RD 11415.0,12502 84TH RD 11415.0,"12502 84th Rd, Kew Gardens, NY 11415, USA",40.7079558,-73.8269502
50080221,NEW SHANGHAI CHINESE RESTAURANT,QUEENS,12502,84TH RD,11415.0,7188460125,Chinese,6/3/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,6/3/2019,6/21/2019,Cycle Inspection / Re-inspection,12502 84TH RD 11415.0,12502 84TH RD 11415.0,"12502 84th Rd, Kew Gardens, NY 11415, USA",40.7079558,-73.8269502
50080293,HUNGRY BURRITO,BROOKLYN,510,MORGAN AVE,11222.0,7183871006,Mexican,6/13/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,510 MORGAN AVE 11222.0,510 MORGAN AVE 11222.0,"510 Morgan Ave, Brooklyn, NY 11222, USA",40.7216637,-73.9383013
50080293,HUNGRY BURRITO,BROOKLYN,510,MORGAN AVE,11222.0,7183871006,Mexican,6/13/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,510 MORGAN AVE 11222.0,510 MORGAN AVE 11222.0,"510 Morgan Ave, Brooklyn, NY 11222, USA",40.7216637,-73.9383013
50080293,HUNGRY BURRITO,BROOKLYN,510,MORGAN AVE,11222.0,7183871006,Mexican,6/13/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,510 MORGAN AVE 11222.0,510 MORGAN AVE 11222.0,"510 Morgan Ave, Brooklyn, NY 11222, USA",40.7216637,-73.9383013
50080293,HUNGRY BURRITO,BROOKLYN,510,MORGAN AVE,11222.0,7183871006,Mexican,6/13/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,510 MORGAN AVE 11222.0,510 MORGAN AVE 11222.0,"510 Morgan Ave, Brooklyn, NY 11222, USA",40.7216637,-73.9383013
50080293,HUNGRY BURRITO,BROOKLYN,510,MORGAN AVE,11222.0,7183871006,Mexican,6/13/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,510 MORGAN AVE 11222.0,510 MORGAN AVE 11222.0,"510 Morgan Ave, Brooklyn, NY 11222, USA",40.7216637,-73.9383013
50080372,Spice Hut,MANHATTAN,2036,2ND AVE,10029.0,6464765853,Indian,6/13/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,2036 2ND AVE 10029.0,2036 2ND AVE 10029.0,"2036 2nd Ave, New York, NY 10029, USA",40.7896788,-73.9428018
50080372,Spice Hut,MANHATTAN,2036,2ND AVE,10029.0,6464765853,Indian,6/13/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,2036 2ND AVE 10029.0,2036 2ND AVE 10029.0,"2036 2nd Ave, New York, NY 10029, USA",40.7896788,-73.9428018
50080372,Spice Hut,MANHATTAN,2036,2ND AVE,10029.0,6464765853,Indian,6/13/2019,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,2036 2ND AVE 10029.0,2036 2ND AVE 10029.0,"2036 2nd Ave, New York, NY 10029, USA",40.7896788,-73.9428018
50080372,Spice Hut,MANHATTAN,2036,2ND AVE,10029.0,6464765853,Indian,6/13/2019,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,2036 2ND AVE 10029.0,2036 2ND AVE 10029.0,"2036 2nd Ave, New York, NY 10029, USA",40.7896788,-73.9428018
50080372,Spice Hut,MANHATTAN,2036,2ND AVE,10029.0,6464765853,Indian,6/13/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,2036 2ND AVE 10029.0,2036 2ND AVE 10029.0,"2036 2nd Ave, New York, NY 10029, USA",40.7896788,-73.9428018
50080523,LOPEZ FAMILY MARKET,BROOKLYN,173,PARK AVE,11205.0,3472518821,Spanish,6/12/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,23,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,173 PARK AVE 11205.0,173 PARK AVE 11205.0,"173 Park Ave, Fort Lee, NJ 07024, USA",40.853717,-73.9670586
50080523,LOPEZ FAMILY MARKET,BROOKLYN,173,PARK AVE,11205.0,3472518821,Spanish,6/12/2019,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,23,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,173 PARK AVE 11205.0,173 PARK AVE 11205.0,"173 Park Ave, Fort Lee, NJ 07024, USA",40.853717,-73.9670586
50080523,LOPEZ FAMILY MARKET,BROOKLYN,173,PARK AVE,11205.0,3472518821,Spanish,6/12/2019,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,23,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,173 PARK AVE 11205.0,173 PARK AVE 11205.0,"173 Park Ave, Fort Lee, NJ 07024, USA",40.853717,-73.9670586
50080523,LOPEZ FAMILY MARKET,BROOKLYN,173,PARK AVE,11205.0,3472518821,Spanish,6/12/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,23,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,173 PARK AVE 11205.0,173 PARK AVE 11205.0,"173 Park Ave, Fort Lee, NJ 07024, USA",40.853717,-73.9670586
50080523,LOPEZ FAMILY MARKET,BROOKLYN,173,PARK AVE,11205.0,3472518821,Spanish,6/12/2019,Violations were cited in the following area(s).,22G,,Not Applicable,23,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,173 PARK AVE 11205.0,173 PARK AVE 11205.0,"173 Park Ave, Fort Lee, NJ 07024, USA",40.853717,-73.9670586
50080548,BRAND NEW HOT WOK,BROOKLYN,4912,AVENUE K,11234.0,7182510355,Chinese,6/11/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,9,A,6/11/2019,6/21/2019,Cycle Inspection / Re-inspection,4912 AVENUE K 11234.0,4912 AVENUE K 11234.0,Error,0.0,0.0
50080548,BRAND NEW HOT WOK,BROOKLYN,4912,AVENUE K,11234.0,7182510355,Chinese,6/11/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,6/11/2019,6/21/2019,Cycle Inspection / Re-inspection,4912 AVENUE K 11234.0,4912 AVENUE K 11234.0,Error,0.0,0.0
50080634,VEGAN LOVE,MANHATTAN,263,E 10TH ST,10009.0,9293942325,Vegetarian,6/6/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,263 E 10TH ST 10009.0,263 E 10TH ST 10009.0,"263 E 10th St, New York, NY 10009, USA",40.728521,-73.983256
50080634,VEGAN LOVE,MANHATTAN,263,E 10TH ST,10009.0,9293942325,Vegetarian,6/6/2019,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,9,A,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,263 E 10TH ST 10009.0,263 E 10TH ST 10009.0,"263 E 10th St, New York, NY 10009, USA",40.728521,-73.983256
50080634,VEGAN LOVE,MANHATTAN,263,E 10TH ST,10009.0,9293942325,Vegetarian,6/6/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,263 E 10TH ST 10009.0,263 E 10TH ST 10009.0,"263 E 10th St, New York, NY 10009, USA",40.728521,-73.983256
50080795,AVE D PIZZERIA,MANHATTAN,15,AVENUE D,10009.0,6468503674,Pizza,6/19/2019,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,12,A,6/19/2019,6/21/2019,Cycle Inspection / Initial Inspection,15 AVENUE D 10009.0,15 AVENUE D 10009.0,"15 Avenue D, New York, NY 10009, USA",40.7205668,-73.97854099999999
50080795,AVE D PIZZERIA,MANHATTAN,15,AVENUE D,10009.0,6468503674,Pizza,6/19/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,6/19/2019,6/21/2019,Cycle Inspection / Initial Inspection,15 AVENUE D 10009.0,15 AVENUE D 10009.0,"15 Avenue D, New York, NY 10009, USA",40.7205668,-73.97854099999999
50080795,AVE D PIZZERIA,MANHATTAN,15,AVENUE D,10009.0,6468503674,Pizza,6/19/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,6/19/2019,6/21/2019,Cycle Inspection / Initial Inspection,15 AVENUE D 10009.0,15 AVENUE D 10009.0,"15 Avenue D, New York, NY 10009, USA",40.7205668,-73.97854099999999
50080795,AVE D PIZZERIA,MANHATTAN,15,AVENUE D,10009.0,6468503674,Pizza,6/19/2019,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,12,A,6/19/2019,6/21/2019,Cycle Inspection / Initial Inspection,15 AVENUE D 10009.0,15 AVENUE D 10009.0,"15 Avenue D, New York, NY 10009, USA",40.7205668,-73.97854099999999
50080839,CAFE GITANE,BROOKLYN,70,HUDSON AVE,11201.0,9293878229,CafÃ©/Coffee/Tea,6/10/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,10,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,70 HUDSON AVE 11201.0,70 HUDSON AVE 11201.0,"70 Hudson Ave, Brooklyn, NY 11201, USA",40.7028252,-73.9812812
50080839,CAFE GITANE,BROOKLYN,70,HUDSON AVE,11201.0,9293878229,CafÃ©/Coffee/Tea,6/10/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,70 HUDSON AVE 11201.0,70 HUDSON AVE 11201.0,"70 Hudson Ave, Brooklyn, NY 11201, USA",40.7028252,-73.9812812
50080853,TWIN DONUT,BRONX,1061,E TREMONT AVE,10460.0,7188935860,Sandwiches,6/4/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,23,Z,6/4/2019,6/21/2019,Cycle Inspection / Re-inspection,1061 E TREMONT AVE 10460.0,1061 E TREMONT AVE 10460.0,"1061 E Tremont Ave, The Bronx, NY 10460, USA",40.8404251,-73.8794571
50080853,TWIN DONUT,BRONX,1061,E TREMONT AVE,10460.0,7188935860,Sandwiches,6/4/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,23,Z,6/4/2019,6/21/2019,Cycle Inspection / Re-inspection,1061 E TREMONT AVE 10460.0,1061 E TREMONT AVE 10460.0,"1061 E Tremont Ave, The Bronx, NY 10460, USA",40.8404251,-73.8794571
50080853,TWIN DONUT,BRONX,1061,E TREMONT AVE,10460.0,7188935860,Sandwiches,6/4/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,23,Z,6/4/2019,6/21/2019,Cycle Inspection / Re-inspection,1061 E TREMONT AVE 10460.0,1061 E TREMONT AVE 10460.0,"1061 E Tremont Ave, The Bronx, NY 10460, USA",40.8404251,-73.8794571
50080853,TWIN DONUT,BRONX,1061,E TREMONT AVE,10460.0,7188935860,Sandwiches,6/4/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,23,Z,6/4/2019,6/21/2019,Cycle Inspection / Re-inspection,1061 E TREMONT AVE 10460.0,1061 E TREMONT AVE 10460.0,"1061 E Tremont Ave, The Bronx, NY 10460, USA",40.8404251,-73.8794571
50080860,WESTWAY BAGEL,BROOKLYN,749,FLUSHING AVE,11206.0,7183025454,Bagels/Pretzels,6/10/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,12,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,749 FLUSHING AVE 11206.0,749 FLUSHING AVE 11206.0,"749 Flushing Ave, Brooklyn, NY 11206, USA",40.7008024,-73.94280690000001
50080860,WESTWAY BAGEL,BROOKLYN,749,FLUSHING AVE,11206.0,7183025454,Bagels/Pretzels,6/10/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,749 FLUSHING AVE 11206.0,749 FLUSHING AVE 11206.0,"749 Flushing Ave, Brooklyn, NY 11206, USA",40.7008024,-73.94280690000001
50080860,WESTWAY BAGEL,BROOKLYN,749,FLUSHING AVE,11206.0,7183025454,Bagels/Pretzels,6/10/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,749 FLUSHING AVE 11206.0,749 FLUSHING AVE 11206.0,"749 Flushing Ave, Brooklyn, NY 11206, USA",40.7008024,-73.94280690000001
50080884,DUNKIN',MANHATTAN,1433,2ND AVE,10021.0,6467070393,Donuts,6/18/2019,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,6,A,6/18/2019,6/21/2019,Cycle Inspection / Initial Inspection,1433 2ND AVE 10021.0,1433 2ND AVE 10021.0,"Casa 74, 1433 2nd Ave, New York, NY 10021, USA",40.7704759,-73.9574549
50080884,DUNKIN',MANHATTAN,1433,2ND AVE,10021.0,6467070393,Donuts,6/18/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,6,A,6/18/2019,6/21/2019,Cycle Inspection / Initial Inspection,1433 2ND AVE 10021.0,1433 2ND AVE 10021.0,"Casa 74, 1433 2nd Ave, New York, NY 10021, USA",40.7704759,-73.9574549
50080884,DUNKIN',MANHATTAN,1433,2ND AVE,10021.0,6467070393,Donuts,6/18/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,6/18/2019,6/21/2019,Cycle Inspection / Initial Inspection,1433 2ND AVE 10021.0,1433 2ND AVE 10021.0,"Casa 74, 1433 2nd Ave, New York, NY 10021, USA",40.7704759,-73.9574549
